"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
179,"NCT02104713","Stem Cell Therapy to Improve Burn Wound Healing",,"Completed","No Results Available","Skin Burn Degree Second","Biological: Allogeneic (MSC's) Application to the Burn Wounds","Monitoring for adverse events as Assessed by CTCAE v4.0 following administration of allogeneic MSCs to 2nd degree burn wounds.","E.Badiavas|United States Department of Defense|University of Miami","All","18 Years and older   (Adult, Older Adult)","Phase 1","15","Other|U.S. Fed","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Health Services Research","20120925","June 4, 2014","March 18, 2019","March 18, 2019","April 4, 2014",,"April 30, 2020","University of Miami, Miami, Florida, United States",,"https://ClinicalTrials.gov/show/NCT02104713"
180,"NCT04543994","Study of Mesenchymal Stem Cells for the Treatment of Medically Refractory Ulcerative Colitis (UC)","UC","Recruiting","No Results Available","Ulcerative Colitis","Drug: Remestemcel-L|Other: Placebo","Treatment related adverse events|Clinical and endoscopic remission|Clinical and endoscopic response|Partial clinical and endoscopic response|Lack of response|Mayo clinic score","The Cleveland Clinic|Mesoblast, Inc.","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 1|Phase 2","24","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","20-1005","November 10, 2020","November 2023","November 2023","September 10, 2020",,"April 5, 2022","Cleveland Clinic, Cleveland, Ohio, United States",,"https://ClinicalTrials.gov/show/NCT04543994"
181,"NCT04545307","Transplantation of Allogeneic MSC in Patients With Pulp Necrosis and Chronic Apical Periodontitis","MSC","Completed","No Results Available","Pulp Necroses|Apical Periodontitis","Biological: Allogenic transplant of BM-MSC in a root canal from patients with immature apexes and pulpar necrosis and apical periodontitis","Sings and Symptoms Absence|Root canal Narrowing|Elongation of the root|Sensitivity tests perception|Repair of the bone lesion produced by the apical periodontitis|Stability of bio ceramic cements used in the obturation of the access cavity|Evaluate blood circulation within the root canal","Universidad Central de Venezuela|Instituto Venezolano de Investigaciones Cientificas","All","6 Years to 16 Years   (Child)","Phase 2|Phase 3","5","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MSCYPPNAP001","November 27, 2019","December 27, 2019","January 27, 2020","September 11, 2020",,"September 16, 2020","Unidad de Terapia Celular del Instituto de Investigaciones Científicas, San Antonio de los Altos, Miranda, Venezuela",,"https://ClinicalTrials.gov/show/NCT04545307"
182,"NCT03684122","Use of Mesenchymal Stem Cells (MSCs) Differentiated Into Neural Stem Cells (NSCs) in People With Parkinson's (PD).",,"Active, not recruiting","No Results Available","Parkinson Disease","Biological: Injection of Umbilical cord derived MSCs","Incidence of Treatment-Emergent Adverse Events [Safety and Tolerability]) as a result of the injection|Drug Reduction Rate test|Tractography|Blood-based biomarkers|Cerebrospinal Fluid (CSF) based biomarkers","University of Jordan","All","20 Years to 75 Years   (Adult, Older Adult)","Phase 1|Phase 2","10","Other","Interventional","Allocation: Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","PKUJCTC","June 1, 2018","July 30, 2020","September 20, 2021","September 25, 2018",,"August 25, 2021","Cell Therapy Center, University of Jordan, Amman, Jordan",,"https://ClinicalTrials.gov/show/NCT03684122"
183,"NCT03370874","Clinical Study to Evaluate Efficacy and Safety of ALLO-ASC-DFU in Patients With Diabetic Foot Ulcers.",,"Active, not recruiting","No Results Available","Diabetic Foot Ulcer","Biological: ALLO-ASC-DFU|Procedure: Vehicle sheet","Proportions of subjects who achieved complete wound closure|Time taken to complete wound closure between the two groups|Proportions of subjects who achieved complete wound closure by the classification of Wagner Grade between the two groups|Change rates in wound size and depth compared to baseline between the two groups|Proportions of subjects who achieved complete wound closure at every visit by the classification of ulcer locations","Anterogen Co., Ltd.","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 3","164","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","ALLO-ASC-DFU-301","July 4, 2018","June 30, 2021","June 30, 2021","December 13, 2017",,"January 22, 2021","Korea University Kuro Hospital, Seoul, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT03370874"
184,"NCT04392206","AMSC for Reducing Anastomotic Stenosis in Primary Arteriovenous Anastomoses",,"Recruiting","No Results Available","End Stage Renal Disease","Drug: Adipose Derived Mesenchymal Stem Cells","Number of participants with treatment-related adverse events","Albert Hakaim|Mayo Clinic","All","18 Years to 85 Years   (Adult, Older Adult)","Phase 1","15","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","19-007203","May 15, 2020","June 2025","June 2025","May 18, 2020",,"July 28, 2022","Mayo Clinic in Florida, Jacksonville, Florida, United States",,"https://ClinicalTrials.gov/show/NCT04392206"
185,"NCT03754465","Clinical Study of ALLO-ASC-SHEET in Subjects With Diabetic Foot Ulcers",,"Recruiting","No Results Available","Diabetic Foot Ulcer","Biological: ALLO-ASC-DFU|Procedure: Hydrogel SHEET(Vehicle control)","Proportions of subjects who achieved complete wound closure|Time to initial complete wound closure between the two groups|Changes in wound size compared to baseline between the two groups|Proportions of subjects who achieved complete wound closure by the classification of location of diabetic foot ulcer, Plantar and the other location between the two groups|Durability of complete wound closure","Anterogen Co., Ltd.","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 2","56","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","ALLO-ASC-SHEET-102","January 2, 2019","December 30, 2022","December 30, 2022","November 27, 2018",,"May 3, 2022","University of Southern California, Los Angeles, California, United States",,"https://ClinicalTrials.gov/show/NCT03754465"
186,"NCT01843387","Safety and Efficacy of Mesenchymal Precursor Cells in Diabetic Nephropathy",,"Completed","No Results Available","Diabetic Nephropathy|Type 2 Diabetes","Biological: Mesenchymal Precursor Cells (MPCs)","The primary objective of the study is to assess the safety and tolerability of MPC therapy|Exploratory assessment of the efficacy of MPC therapy","Mesoblast, Ltd.","All","50 Years to 85 Years   (Adult, Older Adult)","Phase 1|Phase 2","30","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","MSB-DN001","July 2013","September 2014","September 2015","April 30, 2013",,"October 14, 2016","Monash Universtiy, Clayton, Australia|Melbourne Renal Research Group, Melbourne, Australia",,"https://ClinicalTrials.gov/show/NCT01843387"
187,"NCT01562002","Safety Study of Stem Cell Transplant to Treat Limbus Insufficiency Syndrome",,"Completed","No Results Available","Limbus Corneae Insufficiency Syndrome","Procedure: Stem Cell with Amniotic Membrane Transplant","Viability and safety of mesenchymal stem cell transplant|Absence of complications in pre and peri surgical implantation|Improvement of 2 lines in Best Corrected Visual Acuity","Instituto Universitario de Oftalmobiología Aplicada (Institute of Applied Ophthalmobiology) - IOBA|University of Valladolid|Centro en Red de Medicina Regenerativa de Castilla y Leon|Red de Terapia Celular","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","27","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","IOBA-05-2010","March 2012","December 2014","December 2014","March 23, 2012",,"January 8, 2015","IOBA, Valladolid, Spain",,"https://ClinicalTrials.gov/show/NCT01562002"
188,"NCT04714801","Adipose Derived Mesenchymal Cell Treatment in Lungtransplantation",,"Recruiting","No Results Available","Lung Transplant Rejection","Drug: adipose derived mesenchymal stromal cells|Drug: Saline","Pulmonary graft dysfunction (PDG)|Kidney glomerular Filtration Rate|Inflammatory markers","Rigshospitalet, Denmark","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 1|Phase 2","30","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","ASC Lungtransplantation","October 1, 2020","November 30, 2023","November 30, 2024","January 19, 2021",,"July 16, 2021","2014 Department of Cardiology, The Heart Centre, University Hospital Rigshospitalet, Copenhagen, Denmark",,"https://ClinicalTrials.gov/show/NCT04714801"
189,"NCT03183726","A Follow-up Study to Evaluate the Safety of ALLO-ASC-DFU in ALLO-ASC-DFU-101 Clinical Trial",,"Completed","No Results Available","Diabetic Foot Ulcer","Biological: ALLO-ASC-DFU","Number of Participants with Adverse Events as a Measure of Safety and Tolerability|Wound size and depth measurement","Anterogen Co., Ltd.","All","18 Years to 80 Years   (Adult, Older Adult)",,"4","Industry","Observational","Observational Model: Case-Only|Time Perspective: Prospective","ALLO-ASC-DFU-102","January 11, 2016","June 30, 2017","July 31, 2017","June 12, 2017",,"January 10, 2018",,,"https://ClinicalTrials.gov/show/NCT03183726"
190,"NCT01392625","PercutaneOus StEm Cell Injection Delivery Effects On Neomyogenesis in Dilated CardioMyopathy (The POSEIDON-DCM Study)","PoseidonDCM","Completed","Has Results","Non-ischemic Dilated Cardiomyopathy","Biological: Autologous hMSCs|Biological: Allogeneic hMSCs","Incidence of Any Treatment-emergent Serious Adverse Events (TE-SAEs)|Measurement of Changes in Peak VO2|Measurement of Changes in 6 Minute Walk|Measurement of Changes in Global Ejection Fraction|Measurement of Changes in New York Heart Association (NYHA)|Measurement of Changes in Minnesota Living With Heart Failure (MLHF) Questionnaire","Joshua M Hare|National Heart, Lung, and Blood Institute (NHLBI)|University of Miami","All","18 Years to 95 Years   (Adult, Older Adult)","Phase 1|Phase 2","37","Other|NIH","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","20100968|1R01HL110737-01","May 19, 2011","August 28, 2016","August 28, 2017","July 12, 2011","February 15, 2018","February 15, 2018","University of Miami School of Medicine, Miami, Florida, United States",,"https://ClinicalTrials.gov/show/NCT01392625"
191,"NCT05520086","Clinical Trial to Evaluate Safety and Efficacy of Cell Therapy in Patients With Cicatricial Conjuntivitis.","CELOPHIN","Not yet recruiting","No Results Available","Chronic Conjunctivitis|Stevens-Johnson Syndrome|Lyell Syndrome|Pemphigoid","Drug: Single Dose|Drug: Double Dose","Percentage of complications|Signs improvement|Symptom improvement|Visual acuity improvement|changes in quality of life|evolution of the conjunctival flora","Instituto de Investigación Sanitaria de la Fundación Jiménez Díaz|Effice Servicios Para la Investigacion S.L.","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","20","Other|Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Sequential Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CELOPHIN","September 2022","February 2024","February 2024","August 29, 2022",,"August 29, 2022","Instituto Oftalmológico Fernández - Vega, Oviedo, Asturias, Spain|Hospital Universitario de Cruces, Barakaldo, Bizkaia, Spain|Hospital General La Mancha Centro, Alcázar De San Juan, Ciudad Real, Spain|Hospital La Arruzafa, Córdoba, Spain|Hospital General Universitario Gregorio Marañon, Madrid, Spain|Hospital Universitario Fundación Jiménez Diaz, Madrid, Spain|Hospital Universitario La Paz, Madrid, Spain|Hospital Clínico Universitario de Valladolid, Valladolid, Spain",,"https://ClinicalTrials.gov/show/NCT05520086"
192,"NCT04040348","Alzheimer's Disease Stem Cells Multiple Infusions",,"Active, not recruiting","No Results Available","Alzheimer Disease","Biological: Approximately 100 million cells allogeneic hMSC","Number of Incidence of any Treatment-Emergent Serious Adverse Events (TE-SAEs)|Cognitive function over time as assessed by the Alzheimer's Disease Assessment Scale - Cognitive (ADAS-Cog 11)|Cognitive function over time as assessed by the Mini Mental State Examination (MMSE) of Folstein test|Depressive symptoms over time as assessed by the Geriatric Depression Scale (GDS) Short Version|Participant quality of life over time assessed via Alzheimer's Disease Related Quality of Life (ADRQL-40) Questionnaire as completed by the caregiver|Participant quality of life over time as assessed via the Alzheimer's Disease Cooperative Study Activities of Daily Living (ADCS-ADL) Questionnaire as completed by the caregiver|Neuropsychiatric Inventory-Q (NPI-Q) Scores over time|Caregiver's Quality of life over time as assessed by the Caregiver Self-Assessment Questionnaire scores|Biomarker levels over time|Serum ApoE level over time|Serum PRA level over time|Serum Tau protein level over time|Cerebrospinal Fluid (CSF) Biomarker levels over time|CSF ApoE level over time|CSF PRA level over time|CSF Tau protein level over time|Change in hippocampal volume","Bernard (Barry) Baumel|University of Miami","All","50 Years to 85 Years   (Adult, Older Adult)","Phase 1","6","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","20190438","October 8, 2019","May 1, 2023","May 1, 2023","July 31, 2019",,"August 16, 2022","University of Miami, Miami, Florida, United States",,"https://ClinicalTrials.gov/show/NCT04040348"
