"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
281,"NCT04919135","Mesenchymal Stem/Stromal Cell Therapy in the Treatment of Frailty",,"Not yet recruiting","No Results Available","Frailty","Biological: Umbilical Cord Mesenchymal Stem Cells transplantation|Drug: standard frailty treatment and supplementary medication","Adverse events and serious adverse events|Reduced activities|Slowing of mobility|reduction of handgrip strength|exhaustion|the level of pain in the knee|respiratory function|Quality of Life|patients' inflammation|patients' immune|immunoregulatory properties of umbilical cord-derived mesenchymal stem/stromal cells|Cellular senescence|metabolic profiles of CD3+ cells","Vinmec Research Institute of Stem Cell and Gene Technology","All","60 Years to 85 Years   (Adult, Older Adult)","Phase 1|Phase 2","44","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","VinmecISC2111","July 1, 2021","November 30, 2021","November 30, 2022","June 9, 2021",,"June 9, 2021",,,"https://ClinicalTrials.gov/show/NCT04919135"
282,"NCT01610440","Safety and Efficacy of Umbilical Cord Mesenchymal Stem Cell Therapy for Patients With Duchenne Muscular Dystrophy",,"Unknown status","No Results Available","Duchenne Muscular Dystrophy","Biological: human umbilical cord mesenchymal stem cells","Activities of Daily Living(ADL)scale|Incidences of Adverse Event and Serious Adverse Event|Change from baseline in CK|Change from baseline in LDH|Change from baseline in ALT|Change from baseline in AST|Change from baseline to manual muscle test(MMT)|Change from baseline in electromyography(EMG)","Shenzhen Beike Bio-Technology Co., Ltd.|The Second Affiliated Hospital of Kunming Medical University","All","5 Years to 12 Years   (Child)","Phase 1|Phase 2","15","Industry|Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","BKCR-DMD-1(Ⅰ)","October 2011","March 2013","October 2013","June 4, 2012",,"November 30, 2012","The Second Affiliated Hospital of Kunming Medical College, Kunming, Yunnan, China",,"https://ClinicalTrials.gov/show/NCT01610440"
283,"NCT04520022","Safety and Effectiveness Study of Allogeneic Umbilical Cord Blood-derived Mesenchymal Stem Cell in Patients With RDEB",,"Completed","No Results Available","Recessive Dystrophic Epidermolysis Bullosa","Drug: Human Umbilical Cord Blood-derived Mesenchymal Stem Cells","Adverse events related to the intravenous allogeneic umbilical cord blood-derived mesenchymal stem cell|Change in type VII collagen and anchoring fibril expression at dermoepidermal junction|Change in Birmingham Epidermolysis Bullosa Severity Score (BEBSS)|Change in Global severity score|Change in total body surface area affected by RDEB|Change in Quality of Life in Epidermolysis Bullosa (QOLEB) questionnaire|Change in blister count|Change in pruritus visual analogue scale (VAS)|Change in pain visual analogue scale (VAS)","Gangnam Severance Hospital|Daewoong Pharmaceutical Co. LTD.","All","10 Years to 60 Years   (Child, Adult)","Phase 1|Phase 2","5","Other|Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","3-2015-0285","October 13, 2016","January 10, 2020","January 10, 2020","August 20, 2020",,"August 20, 2020","GangnamSeverance Hospital, Seoul, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT04520022"
284,"NCT05122234","Mesenchymal Stem Cell Secretome In Severe Cases of COVID-19",,"Completed","No Results Available","COVID-19","Biological: Injection of secretome - mesenchymal stem cell|Other: Placebo|Drug: Standard treatment of Covid-19","Assessment of inflamation marker levels|Assessment of clinical outcome|Assessment of laboratory routine|Assessment of photo thorax|Assessment of RT-PCR conversion|Mortality rate","Indonesia University","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 3","40","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","54/FI/P-KCOVID-19.2B3/IX/2020","August 10, 2020","July 30, 2021","November 14, 2021","November 16, 2021",,"November 16, 2021","RSUPN Dr. Cipto Mangunkusumo, Jakarta Pusat, DKI Jakarta, Indonesia|RSUP Fatmawati, Jakarta, DKI Jakarta, Indonesia|RSUP Persahabatan, Jakarta, DKI Jakarta, Indonesia|Rumah Sakit Universitas Indonesia, Depok, Jawa Barat, Indonesia",,"https://ClinicalTrials.gov/show/NCT05122234"
285,"NCT04325594","The Application of the Umbilical Cord Mesenchymal Stem Cells in the Complex Treatment of Chronic Heart Failure of Non-ischemic Etiology","RegenHeart","Unknown status","No Results Available","Chronic Heart Failure|Non-ischemic Cardiomyopathy|Non-ischemic Dilated Cardiomyopathy","Procedure: Cardiac catheterization|Biological: Intracoronary administration of the umbilical cord-derived mesenchymal stromal cells","change in the contractile function of the heart|change in the size of the heart|change in the volumes of the heart|change in the clinical condition evaluated by the Scale for Heart failure to Optimize Clinical Status|change in the markers of myocardial dysfunction|change in the in the 6-minute walk test|change in the functional status|change in the quality of life evaluated by the questionnaire Short Form 12 Healthy Survey|change in the quality of life evaluated by the Kansas City Cardiomyopathy Questionnaire|change in the quality of life evaluated by the Minnesota Living with Heart Failure Questionnaire","The Research-Clinical Center for Cardiac Surgery and Transplantology LLP|State-Financed Health Facility ""Samara Regional Medical Center Dinasty""","All","18 Years and older   (Adult, Older Adult)","Phase 2","60","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","RCCCT 02-02-2020","March 1, 2020","October 31, 2020","December 31, 2020","March 27, 2020",,"March 27, 2020","The Research-Clinical Center for Cardiac Surgery and Transplantology LLP, Taraz, Zhambyl, Kazakhstan",,"https://ClinicalTrials.gov/show/NCT04325594"
286,"NCT05262829","Clinical Study of Human Umbilical Cord Mesenchymal Stem Cells in the Treatment of Moderate and Severe Crohn's Disease",,"Not yet recruiting","No Results Available","Crohn Disease","Biological: Human Umbilical Cord Mesenchymal Stem Cells","Crohn's disease activity index score|simplified endoscopic score for Crohn's disease|Inflammatory Bowel Disease Questionnaire|Albumin|Hemoglobin|Fecal calprotectin|body mass index (BMI)","Shanghai East Hospital","All","18 Years to 70 Years   (Adult, Older Adult)","Not Applicable","40","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","DFSC-2021(CR)-07","February 28, 2022","August 31, 2024","January 31, 2025","March 2, 2022",,"March 2, 2022","Shanghai East Hospital, Shanghai, Pudong New Area, China",,"https://ClinicalTrials.gov/show/NCT05262829"
287,"NCT05283317","Effect of Mesenchymal Stromal Cells on Sepsis and Septic Shock",,"Completed","No Results Available","Sepsis|Septic Shock","Biological: Mesenchymal stem cells","Mortality|Length of stay in the hospital","TC Erciyes University","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 1|Phase 2","30","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","Mesenchymal Stromal Cells","March 11, 2018","August 25, 2019","November 13, 2019","March 16, 2022",,"March 16, 2022","Erciyes University, Kayseri, Turkey",,"https://ClinicalTrials.gov/show/NCT05283317"
288,"NCT04651855","The Evaluation of the Effect of Mesenchymal Stem Cells on the Immune System of Patients With ALS","ALSTEM","Active, not recruiting","No Results Available","Amyotrophic Lateral Sclerosis","Drug: Mesenchymal stem cells isolated from Wharton's jelly","The number of (S)AESI [(Serious) Adverse Event of Special Interest]|Disease progression|Pulmonary function decline|Muscle strength decline|Upper motor neuron function|Cognitive function|Quality of life changes|The change of defined cytokines, chemokines, growth factors and pNFH (phosphorylated neurofilament heavy chain) level in CSF (Cerebrospinal fluid)|The change of defined cytokines, chemokines level in blood|The change of creatinine and p75ECD level in urine|Muscle function changes|The change of the brain visualization|SAE (Serious Adverse Event)/AE (Adverse Event) and (S)AESI|Survival period to disease progression|Mortality rate","Polski Bank Komorek Macierzystych JSC (PBKM)|National Center for Research and Development, Poland","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","20","Industry|Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","ALSTEM","December 2, 2020","March 8, 2022","April 2023","December 3, 2020",,"May 3, 2022","JST sp. z o.o., Częstochowa, Poland",,"https://ClinicalTrials.gov/show/NCT04651855"
289,"NCT02957552","Safety and Tolerance of Immunomodulating Therapy With Donor-specific MSC in Pediatric Living-Donor Liver Transplantation","MYSTEP1","Unknown status","No Results Available","Pediatric Liver Transplantation","Biological: Mesenchymal Stem Cells","Number of participants with MYSTEP-score grade 3 and grade 2 (toxicity of MSC infusion)|Number of participants with occurrence of any severe adverse events (SAE)|Graft function after liver transplantation - Number of participants with abnormal liver tests|Individual need for immunosuppressive medication|Time to first biopsy-proven acute rejection (BPAR)|Immune monitoring: donor-specific antibodies (DSA)|Patient and graft survival at 1 and 2 years after liver transplantation","University Hospital Tuebingen","All","8 Weeks to 18 Years   (Child, Adult)","Phase 1","7","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MYSTEP1|2014-003561-15","March 10, 2017","December 2019","December 2021","November 6, 2016",,"November 14, 2018","University Children's Hospital, Tuebingen, Germany",,"https://ClinicalTrials.gov/show/NCT02957552"
290,"NCT02857010","Allogenic Bone Marrow Mesenchymal Stem Cell Therapy in Acute-on-chronic Liver Failure","Liveradvance","Unknown status","No Results Available","Acute on Chronic Hepatic Failure","Biological: Allogenic mesenchymal stem cells|Other: Placebo","Change in organ function: chronic liver failure-sequential organ failure assessment (CLIF-SOFA)|Child-Pugh score as a marker of liver function|Model for End-stage Liver Disease (MELD) score as a marker of liver function|serum bile acids as a surrogate marker of liver function|ammonia levels as a surrogate marker of liver function|Lactate levels as a surrogate marker of liver function|Hepatic portal venous gradient (HPVG)|Endothelial function measured by nitric oxide levels|Endothelial function measured by von Willebrand factor levels|Renal function measured by serum creatinine|Renal function measured by Blood urea nitrogen (BUN)|urine neutrophil gelatinase-associated lipocalin (NGAL) as a surrogate marker of renal function|Inflammatory response|Transcriptome analysis|Number of participants alive|Number of participants with treatment-related adverse events as assessed by World Health Organization (WHO) classification for acute and subacute toxicity|Change in chronic liver failure C acute on chronic liver failure score (clif C ACLF)","Pere Gines|Clinica Universidad de Navarra, Universidad de Navarra|Hospital Clinic of Barcelona","All","18 Years to 79 Years   (Adult, Older Adult)","Phase 1","30","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","2012-003900-11","February 2016","February 2018","February 2020","August 5, 2016",,"August 5, 2016","Hospital Clinic de Barcelona, Barcelona, Spain",,"https://ClinicalTrials.gov/show/NCT02857010"
291,"NCT03979898","Safety and Effectiveness of Autologous Adipose Tissue Derived Mesenchymal Stem Cell Implantation in Patients With CP","CP","Completed","No Results Available","Cerebral Palsy","Biological: ASTROSTEM","Kaufman Assessment Battery for Children (K-ABC)|Blood concentration test|Gross Motor Function Measurement (GMFM)|Box and Block Test|Modified Ashworth Scale (MAS)|SF-36|Verification of ASTROSTEM's effect on the brain through fMRI & MRS (Magnetic Resonance Spectroscopy) scan","R-Bio|Kyung Hee University Hospital at Gangdong","All","36 Months to 12 Years   (Child)","Early Phase 1","1","Industry|Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","biostar-CP","June 15, 2017","April 23, 2019","May 13, 2019","June 7, 2019",,"June 7, 2019","KyungHee University Gandong Hospital, Seoul, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT03979898"
292,"NCT01895413","Autologous Bone Marrow Mesenchymal Stem Cells Transplantation for Articular Cartilage Defects Repair",,"Completed","No Results Available","Osteoarthritis","Procedure: Bone marrow aspiration","Change in WOMAC (Western Ontario and McMaster Universities)score|Change from baseline in cartilage thickness at 6 months by MRI|Knee pain relief (WOMAC and Lequesne scores)|Change from baseline in progression of osteoarthritis at 12 months by plain radiograph (X-ray)","Alexandra Cristina Senegaglia|Pontifícia Universidade Católica do Paraná|Consultório Médico Dr. Alcy Vilas Boas Jr., Paraná, Brasil|Hospital Marcelino Champagnat, Paraná, Brasil|Fundação Araucária","All","25 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","10","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CTM_LESÃO ARTICULAR-461/2010","September 2012","July 2013","January 2016","July 10, 2013",,"December 13, 2017","Centro de Tecnologia Celular, Pontifícia Universidade Católica do Paraná, Curitiba, Paraná, Brazil",,"https://ClinicalTrials.gov/show/NCT01895413"
