"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
76,"NCT02501811","Combination of Mesenchymal and C-kit+ Cardiac Stem Cells as Regenerative Therapy for Heart Failure","CONCERT-HF","Completed","Has Results","Ischemic Cardiomyopathy","Biological: Mesenchymal Stem Cells (MSC)|Biological: c-kit+ cells|Biological: Placebo (Plasmalyte A)","Change From Baseline in Left Ventricular Ejection Fraction (LVEF)|Change From Baseline in Global Strain (HARP MRI)|Change From Baseline in Regional Strain (HARP MRI)|Change From Baseline in Left Ventricular End Diastolic Volume Index (LVEDVI)|Change From Baseline in Left Ventricular End Systolic Volume Index (LVESVI)|Change From Baseline in Left Ventricular Sphericity Index|Change From Baseline in Scar Size Percent (DEMRI)|Change From Baseline in Scar Tissue Mass (DEMRI)|Change From Baseline in Maximal Oxygen Consumption (Peak VO2)|Change From Baseline in Exercise Tolerance (Six Minute Walk Test)|Change From Baseline in Minnesota Living With Heart Failure Questionnaire (MLHFQ) Score|Change From Baseline in N-Terminal Pro-Brain Natriuretic Peptide (NT-proBNP)|Change From Baseline in Left Ventricular Ejection Fraction (LVEF)-Trajectory|Change From Baseline in Global Strain (HARP MRI)-Trajectory|Change From Baseline in Regional Strain (HARP MRI)-Trajectory|Change From Baseline in Left Ventricular End Diastolic Volume Index (LVEDVI)-Trajectory|Change From Baseline in Left Ventricular End Systolic Volume Index (LVESVI)-Trajectory|Change From Baseline in Left Ventricular Sphericity Index-Trajectory|Change From Baseline in Scar Size Percent (DEMRI)-Trajectory|Change From Baseline in Scar Tissue Mass (DEMRI)-Trajectory|Change From Baseline in Maximal Oxygen Consumption (Peak VO2)-Trajectory|Change From Baseline in Exercise Tolerance (Six Minute Walk Test)-Trajectory|Change From Baseline in Minnesota Living With Heart Failure Questionnaire (MLHFQ) Score-Trajectory|Change From Baseline in N-Terminal Pro-Brain Natriuretic Peptide (NT-proBNP)-Trajectory|Participants With Major Adverse Cardiac Events (MACE)|Participants Experiencing Other Significant Clinical Events|Cumulative Days Alive and Out of Hospital for Heart Failure","The University of Texas Health Science Center, Houston|National Heart, Lung, and Blood Institute (NHLBI)","All","21 Years to 79 Years   (Adult, Older Adult)","Phase 2","125","Other|NIH","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","HSC-SPH-15-0413|5UM1HL087318","October 2015","June 25, 2020","July 22, 2020","July 17, 2015","April 26, 2021","April 26, 2021","Stanford University School of Medicine (Falk Cardiovascular Research Center), Stanford, California, United States|University of Florida-Department of Medicine, Gainesville, Florida, United States|University of Miami-Interdisciplinary Stem Cell Institute, Miami, Florida, United States|Indiana Center for Vascular Biology and Medicine, Indianapolis, Indiana, United States|University of Louisville, Louisville, Kentucky, United States|Minneapolis Heart Institute Foundation, Minneapolis, Minnesota, United States|Texas Heart Institute, Houston, Texas, United States","""Informed Consent Form"", https://ClinicalTrials.gov/ProvidedDocs/11/NCT02501811/ICF_000.pdf|""Study Protocol and Statistical Analysis Plan"", https://ClinicalTrials.gov/ProvidedDocs/11/NCT02501811/Prot_SAP_001.pdf","https://ClinicalTrials.gov/show/NCT02501811"
77,"NCT04821479","Repeated Mesenchymal Stem Cell Injections in ALS",,"Completed","No Results Available","Amyotrophic Lateral Sclerosis","Biological: Mesenchymal stem cells (MSC)","Safety of multiple intrathecal MSC administration. Incidence of adverse events following multiple intrathecal MSC injections during 2 years follow-up period|Effect of repeated intrathecal MSC injections on the progression rate (monthly changes) of ALSFRSr|Effect of repeated intrathecal MSC injections on the progression rate (monthly changes) of respiratory forced vital capacity FVC","Hadassah Medical Organization","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","20","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","0208-16-HMO","January 1, 2016","June 30, 2020","December 31, 2020","March 29, 2021",,"March 29, 2021",,,"https://ClinicalTrials.gov/show/NCT04821479"
78,"NCT04876326","Potential Use of Autologous and Allogeneic Mesenchymal Stem Cells in Patients With Multiple System Atrophy",,"Recruiting","No Results Available","Multiple System Atrophy|Parkinsonism|Multiple System Atrophy, Parkinson Variant","Biological: Autologous Adipose Mesenchymal Stem Cell Implantation|Biological: Allogeneic Umbilical Cord Mesenchymal Stem Cell Implantation|Biological: Allogeneic Umbilical Cord Mesenchymal Stem Cell and Adipose Secretome Implantation","Changes of Clinical Evaluation from Baseline to 1,3,6,9 and 12 months after second implantation|Changes of structures improvement of the eyes from Baseline to 1,3,6,9 and 12 months after second implantation|Changes of the eyesight from Baseline to 1,3,6,9 and 12 months after second implantation|Imaging Evaluation from Baseline to 1,3,6,9 and 12 months after second implantation","Indonesia University","All","Child, Adult, Older Adult","Not Applicable","15","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","TGHISMMSCMSA","October 5, 2020","October 5, 2021","October 5, 2021","May 6, 2021",,"May 6, 2021","Cipto Mangunkusumo General Hospital, Jakarta Pusat, DKI Jakarta, Indonesia",,"https://ClinicalTrials.gov/show/NCT04876326"
79,"NCT03449069","Pediatric MSC-AFP Sub-study for Crohn's Fistula",,"Recruiting","No Results Available","Fistula in Ano|Crohn Disease","Drug: MSC-AFP","Number of participants with treatment-related adverse events (safety and toxicity)|Number of participants with response to the treatment regarding cessation of drainage from the treated fistula.|Number of participants with radiographic response to the treatment regarding the treated fistula.","Mayo Clinic","All","12 Years to 17 Years   (Child)","Phase 1","5","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","17-010539","July 23, 2018","February 28, 2023","February 28, 2023","February 28, 2018",,"March 31, 2022","Mayo Clinic in Rochester, Rochester, Minnesota, United States",,"https://ClinicalTrials.gov/show/NCT03449069"
80,"NCT04642911","Longterm Follow-up of Subjects With Diabetes 2 Type Treatment With ex Vivo Gene Therapy","AUB001","Active, not recruiting","No Results Available","Diabete Type 2|Mesenchymal Stem Cell","Other: Long term follow up","Overall survival of subject with diabetes 2 type with gene therapy drug product (Mesenchymal Stem Cell) in a Ukraine Association of Biobank bio-sponsored clinical trial who agree to participate in this study","Ukraine Association of Biobank","All","Child, Adult, Older Adult",,"91","Other","Observational","Observational Model: Case-Only|Time Perspective: Prospective","UAB00171120-1","October 15, 2020","September 1, 2021","October 10, 2030","November 24, 2020",,"October 15, 2021","Institute of Bio-Stem Cell Rehabilitation, Kharkov, Ukraine",,"https://ClinicalTrials.gov/show/NCT04642911"
81,"NCT02033525","Mesenchymal Stromal Cells for Degenerative Meniscus Injury",,"Completed","No Results Available","Chronic Meniscal Injury","Drug: XCEL-M-ALPHA and standard rehabilitation|Other: Rehabilitation","VAS for pain|Safety|Efficacy by MRI|Efficacy by clinical questionnaires","Banc de Sang i Teixits|Hospital Universitari Quirón Dexeus|Ministerio de Sanidad, Servicios Sociales e Igualdad","All","40 Years to 60 Years   (Adult)","Phase 1|Phase 2","20","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","XCEL-MEN-01|2011-006270-13","January 31, 2014","May 2, 2017","May 2, 2017","January 10, 2014",,"January 9, 2018","ICATME-Hospital Quiron Dexeus, Barcelona, Spain",,"https://ClinicalTrials.gov/show/NCT02033525"
82,"NCT01915927","Stem Cell Fistula Plug in Perianal Crohn's Disease","MSC-AFP","Completed","No Results Available","Perianal Crohn's Disease","Drug: MSC-AFP","To determine the safety and toxicity of using autologous MSC coated fistula plug in patients with fistulizing Crohn's Disease.|To assess in preliminary fashion the response of fistula healing induced by the GORE plug containing MSC","William A. Faubion, M.D.|Mayo Clinic","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1","20","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","12-009716","July 2013","December 2019","December 2019","August 5, 2013",,"January 3, 2020","Mayo Clinic, Rochester, Minnesota, United States",,"https://ClinicalTrials.gov/show/NCT01915927"
83,"NCT04675970","Long Term Follow up Patients With Premature Ovarian Failure ex Vivo Gene Therapy","UB-OVF","Active, not recruiting","No Results Available","Primary Ovarian Insufficiency|Premature Ovarian Failure","Other: Observational","Antral follicular count (AFC) serum levels|anti-Müllerian hormone (AMH) serum levels|Regular menstruation and/or pregnancy","Ukraine Association of Biobank","Female","18 Years to 40 Years   (Adult)",,"86","Other","Observational","Observational Model: Case-Only|Time Perspective: Prospective","UAB1220-2","September 1, 2020","September 30, 2022","September 30, 2022","December 19, 2020",,"May 18, 2022","Institute of Bio-Stem Cell Rehabilitation, Kharkov, Ukraine",,"https://ClinicalTrials.gov/show/NCT04675970"
84,"NCT01392625","PercutaneOus StEm Cell Injection Delivery Effects On Neomyogenesis in Dilated CardioMyopathy (The POSEIDON-DCM Study)","PoseidonDCM","Completed","Has Results","Non-ischemic Dilated Cardiomyopathy","Biological: Autologous hMSCs|Biological: Allogeneic hMSCs","Incidence of Any Treatment-emergent Serious Adverse Events (TE-SAEs)|Measurement of Changes in Peak VO2|Measurement of Changes in 6 Minute Walk|Measurement of Changes in Global Ejection Fraction|Measurement of Changes in New York Heart Association (NYHA)|Measurement of Changes in Minnesota Living With Heart Failure (MLHF) Questionnaire","Joshua M Hare|National Heart, Lung, and Blood Institute (NHLBI)|University of Miami","All","18 Years to 95 Years   (Adult, Older Adult)","Phase 1|Phase 2","37","Other|NIH","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","20100968|1R01HL110737-01","May 19, 2011","August 28, 2016","August 28, 2017","July 12, 2011","February 15, 2018","February 15, 2018","University of Miami School of Medicine, Miami, Florida, United States",,"https://ClinicalTrials.gov/show/NCT01392625"
85,"NCT01087996","The Percutaneous Stem Cell Injection Delivery Effects on Neomyogenesis Pilot Study (The POSEIDON-Pilot Study)",,"Completed","Has Results","Stem Cell Transplantation","Biological: Auto-hMSCs|Biological: Allo-hMSCs","Incidence of TE-SAE Define as Composite of Death, Non-fatal MI, Stroke, Hospitalization for Worsening Heart Failure, Cardiac Perforation, Pericardial Tamponade, Ventricular Arrhythmias >15 Sec. or With Hemodynamic Compromise or Atrial Fibrillation|CT Infarct Size From Early Enhanced Defect: - Difference Between the Baseline and 13-month|CT Measure of Left Ventricular Ejection Fraction|CT Measure of End Diastolic Volume|CT Measure of End Systolic Volume|CT Measure of Scar Size as % of LV Mass|Change in Distance Walked in 6-minutes From Baseline.|Change in Minnesota Living With Heart Failure Total Score|Change in New York Heart Association Class at 12-months","University of Miami|National Heart, Lung, and Blood Institute (NHLBI)|The Emmes Company, LLC","All","21 Years to 90 Years   (Adult, Older Adult)","Phase 1|Phase 2","31","Other|NIH|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","20090352|R01HL110737|R01HL107110|R01HL084275|P20HL101443|R01HL094849","March 2010","April 2011","October 2012","March 16, 2010","May 27, 2015","May 27, 2015","University of Miami Miller School of Medicine, Miami, Florida, United States|Johns Hopkins University, Baltimore, Maryland, United States",,"https://ClinicalTrials.gov/show/NCT01087996"
86,"NCT01803347","Clinical Trial to Evaluate the Efficacy and Safety of Stem Cells","FISPAC","Completed","No Results Available","Anal Fistula","Drug: ◦Drug: ASCs. + fibrin glue|Drug: fibrin glue","Safety/efficacy","Instituto de Investigación Sanitaria de la Fundación Jiménez Díaz","All","18 Years and older   (Adult, Older Adult)","Phase 3","80","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Outcomes Assessor)|Primary Purpose: Treatment","2012-001178-28","February 2013","October 2017","October 2017","March 4, 2013",,"April 19, 2018","Hospital Clínico Lozano Blesa, Zaragoza, Aragón, Spain|Hospital Clínico Universitario, Salamanca, Castilla-Leon, Spain|Hospital General Universitario, Valencia, Comunidad Valenciana, Spain|Hospital Universitario La Paz, Madrid, Spain|Clínica Universitaria de Navarra, Pamplona, Spain",,"https://ClinicalTrials.gov/show/NCT01803347"
87,"NCT04434794","Treatment of Gingival Recession Using Mesenchymal Stem Cells",,"Completed","No Results Available","Gingival Recession","Biological: mesenchymal stem cells|Other: standard treatment","number of patients cured","Institute of Biophysics and Cell Engineering of National Academy of Sciences of Belarus|Belarusian Medical Academy of Post-Graduate Education","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 1|Phase 2","27","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","IBCE_MSC(GR2)","January 1, 2018","December 31, 2019","December 31, 2019","June 17, 2020",,"June 17, 2020","Institute of Biophysics and Cell Engineering of National Academy of Sciences of Belarus, Minsk, Belarus",,"https://ClinicalTrials.gov/show/NCT04434794"
