"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
66,"NCT03973827","Wharton´s Jelly Derived Mesenchymal Stromal Cell Repeated Treatment of Adult Patients Diagnosed With Type I Diabetes",,"Active, not recruiting","No Results Available","Type1diabetes","Drug: ProTrans","The primary safety endpoint in this study is; safety parameters include adverse events, hypoglycemia and allergic reactions|Delta-change of C-peptide AreaUnder the Curve (AUC) (0-120 min) for Mixed Meal Tolerance Test (MMTT) at day 372 following WJMSC infusion when compared to test performed before start of treatment.|Number of patients insulin independent (ADA criteria) at day 372.|Number of patients with daily insulin needs <0.25U/kg at day 372.|HbA1c at day 372|Glucose variability (mean amplitude of glycaemic excursions and glycaemic lability index) duration derived from the continuous glucose monitoring system® at day 372|Delta change of levels of fasting C-peptide at day 372 when compared to test before start of treatment|Numbers of patients with peak C-peptide >0.20 nmol/l, in response to the MMTT, at day 372.","NextCell Pharma Ab","Male","18 Years to 41 Years   (Adult)","Phase 1|Phase 2","15","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","ProTrans-Repeat|2018-004158-11","May 17, 2019","December 10, 2020","October 30, 2024","June 4, 2019",,"January 11, 2022","Karolinska Trial Alliance, Fas 1 enheten, Karolinska Universitetssjukhuset Huddinge, Huddinge, Sweden",,"https://ClinicalTrials.gov/show/NCT03973827"
67,"NCT02709343","Trial of Bone-marrow Derived Mesenchymal Stromal Cells (MSC) for New Onset Chronic Lung Allograft Dysfunction","ASSIST-CLAD","Active, not recruiting","No Results Available","Chronic Lung Allograft Dysfunction (CLAD)","Drug: Bone-marrow derived MSCs|Drug: Placebo","Progression-free survival|Time to fall in FEV1 > 10%|Freedom from Bronchiolitis Obliterans Syndrome (BOS) grade 3|All cause mortality|CLAD-specific mortality|Freedom from acute rejection|Freedom from the development of new donor specific anti-HLA antibodies|Freedom from CLAD progression|Rate of FEV1 decline|Rate of FVC decline|Change in 6-minute walk distance (6MWD)|Change in St George's Respiratory Questionnaire (SGRQ) Score|Inpatient bed-days","The University of Queensland|Isopogen|Cell and Tissue Therapies","All","18 Years and older   (Adult, Older Adult)","Phase 2","82","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","ASSIST-CLAD","April 21, 2017","July 2023","July 2023","March 16, 2016",,"August 24, 2022","St Vincents Hospital, Sydney, New South Wales, Australia|The Prince Charles Hospital, Brisbane, Queensland, Australia|Royal Adelaide Hospital, Adelaide, South Australia, Australia|The Alfred Hospital, Melbourne, Victoria, Australia|Fiona Stanley Hospital, Murdoch, Western Australia, Australia",,"https://ClinicalTrials.gov/show/NCT02709343"
68,"NCT05490173","The Pilot Experimental Study of the Neuroprotective Effects of Exosomes in Extremely Low Birth Weight Infants",,"Not yet recruiting","No Results Available","Premature Birth|Extreme Prematurity|Preterm Intraventricular Hemorrhage|Hypoxia-Ischemia, Cerebral|Neurodevelopmental Disorders","Other: Exosomes derived from mesenchymal stromal cells (MSCs)","Occurrence and rate of dose limiting toxicity|Rate of death|Occurrence of Other Severe Complications of Prematurity|Need for Ventilatory Support|Changes in Hemodynamics|Feasibility: Administration|Feasibility: Recruitment Efficiency|Feasibility: Recruitment Timing|Feasibility: Participant Retainment|Griffiths-II and Bayley Scales of Infant Development (2nd edition)|Long-term Safety Follow-Up","Federal State Budget Institution Research Center for Obstetrics, Gynecology and Perinatology Ministry of Healthcare","All","1 Day to 3 Days   (Child)","Not Applicable","10","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Prevention","ncagp4382277","September 5, 2022","May 22, 2026","December 28, 2026","August 5, 2022",,"August 5, 2022","Federal State Budget Institution Research Center for Obstetrics, Gynecology and Perinatology Ministry of Healthcare, Moscow, Russian Federation",,"https://ClinicalTrials.gov/show/NCT05490173"
69,"NCT02585622","NEPHSTROM for Diabetic Kidney Disease","NEPHSTROM","Recruiting","No Results Available","Diabetic Kidney Disease","Biological: Mesenchymal Stromal Cells|Other: Placebo","Number and severity of all pre-specified infusion-associated events and the overall number and frequency of adverse events.|Glomerular filtration rate (GFR)|Urinary Albumin/Creatinine Ratio (ACR)|Urinary albumin excretion (UAE).|Fasting blood glucose (target <126mg/dL)|HbA1c (target <75mmol/mol or <9%)|Total cholesterol (target <200 mg/dl)|LDL cholesterol (target <100 mg/dl)|Triglycerides (target <170 mg/dl)|Arterial blood pressure (the target value <130/80 mmHg)|Quality of life|Anti-HLA antibody development|Inflammation and fibrosis related soluble mediators|Serum/plasma concentrations (pg/ml) of biomarkers of inflammation.|Serum/plasma concentrations (ng/ml) of biomarkers of CKD progression.|Urine concentrations (pg/ml adjusted to urine creatinine concentration) of biomarkers of inflammation.|Proportion/total number of circulating T cells, B cells, NK cells, monocytes, dendritic cells|Cost-effectiveness of cell therapy","Mario Negri Institute for Pharmacological Research|Leiden University Medical Center|ASST Papa Giovanni XXIII, Bergamo, Italy|IRCCS - Istituto di Ricerche Farmacologiche Mario Negri - Bergamo, Italy|Belfast Health and Social Care Trust|National University of Ireland, Galway, Ireland|University Hospital Birmingham, NHS Foundation Trust, Hospital, Birmingham, UK|NHS Blood and Transplant","All","40 Years to 85 Years   (Adult, Older Adult)","Phase 1|Phase 2","48","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Other","NEPHSTROM|2016-000661-23","December 11, 2017","December 2021","July 2022","October 23, 2015",,"July 14, 2021","National University of ireland - Galway University Hospital -Regenerative Medicine Institute, Galway, Ireland|ASST - Papa Giovanni XXIII - U.O. Nefrologia e Dialisi/ Mario Negri Institute for Pharmacological Research - Clinical Research Center for Rare Diseases Aldo e Cele Daccò, Bergamo, BG, Italy|Belfast Health and Social Care Trust - Belfast City Hospital, Belfast, United Kingdom|University Hospital Birmingham NHS Foundation Trust - Queen Elizabeth Medical Centre, Birmingham, United Kingdom",,"https://ClinicalTrials.gov/show/NCT02585622"
70,"NCT05464381","Allogeneic ABCB5-positive Dermal Mesenchymal Stromal Cells for Treatment of Epidermolysis Bullosa (Phase III, Cross-over)",,"Not yet recruiting","No Results Available","Epidermolysis Bullosa","Drug: allo-APZ2-OTS|Drug: Placebo","Proportion of subjects with complete target wound closure","RHEACELL GmbH & Co. KG","All","Child, Adult, Older Adult","Phase 3","74","Industry","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","allo-APZ2-EB-III","December 2022","December 2024","December 2025","July 19, 2022",,"July 19, 2022",,,"https://ClinicalTrials.gov/show/NCT05464381"
71,"NCT03406585","Wharton´s Jelly Derived Mesenchymal Stromal Cell Treatment of Adult Patients Diagnosed With Type I Diabetes",,"Completed","No Results Available","Type1 Diabetes Mellitus","Drug: ProTrans: Allogeneic transplantation with WJMSCs|Drug: Placebos","Safety; measured through set safety parameters|Efficacy; comparison of the intervention versus placebo at day 372 versus start of treatment|Number of patients insulin independent (ADA criteria) at days 187 and 372|Number of patients with daily insulin needs <0.25U/kg at days 187 and 372|Insulin requirement/kg BW at days 187 and 372|HbA1c at days 187 and 372.|Glucose variability at day 372|Delta change of levels of fasting C-peptide at day 372|Numbers of patients with peak C-peptide >0.20 nmol/l, in response to the MMTT, at day 372","NextCell Pharma Ab","All","18 Years to 40 Years   (Adult)","Phase 1|Phase 2","24","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","ProTrans-T1D|2017-002766-50","November 28, 2017","July 1, 2020","September 4, 2020","January 23, 2018",,"January 11, 2022","Karolinska Trial Alliance, Fas 1 enheten, Karolinska Universitetssjukhuset Huddinge, Stockholm, Sweden",,"https://ClinicalTrials.gov/show/NCT03406585"
72,"NCT02336230","A Prospective Study of Remestemcel-L, Ex-vivo Cultured Adult Human Mesenchymal Stromal Cells, for the Treatment of Pediatric Participants Who Have Failed to Respond to Steroid Treatment for Acute Graft-Versus-Host Disease (aGVHD)",,"Completed","Has Results","Grade B aGVHD|Grade C aGVHD|Grade D aGVHD","Drug: remestemcel-L","Overall Response Rate (ORR) at Day 28 Post Initiation of Therapy|Overall Survival (OS) Rate at Day 100 Post Initiation of Therapy|OS Rate at Day 100 Post Initiation of Therapy, Stratified by Responder Status at Day 28|OS Rate at Day 100 Post Initiation of Therapy, Stratified by Baseline aGVHD Grade|OS Rate at Day 100 Post Initiation of Therapy, Stratified by Organ Involvement|OR Rate at Day 56 and 100 Post Initiation of Therapy","Mesoblast, Inc.|Quintiles, Inc.|Mesoblast, Ltd.","All","2 Months to 17 Years   (Child)","Phase 3","55","Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MSB-GVHD001","June 4, 2015","April 9, 2018","April 9, 2018","January 12, 2015","March 17, 2022","March 17, 2022","Children's Hospital Los Angeles, Los Angeles, California, United States|Children's Hospital of Orange County, Orange, California, United States|University of California at San Francisco, San Francisco, California, United States|Children's Hospital Colorado Center for Cancer/Blood Disorders, Aurora, Colorado, United States|Alfred I. DuPont Hospital for Children of the Nemours Foundation, Wilmington, Delaware, United States|Miami Children's Research Institute, Miami, Florida, United States|Ann & Robert H. Lurie Children's Hospital of Chicago, Chicago, Illinois, United States|Children's Hospital of Michigan, Detroit, Michigan, United States|University of Mississippi Medical Center, Jackson, Mississippi, United States|Washington University, Saint Louis, Missouri, United States|Columbia University Medical Center, New York, New York, United States|Memorial Sloan Kettering Cancer Center, New York, New York, United States|Albert Einstein College of Medicine, New York, New York, United States|Duke University Medical Center, Durham, North Carolina, United States|Oregon University, Portland, Oregon, United States|Medical University of South Carolina, Charleston, South Carolina, United States|Texas Transplant Institute, San Antonio, Texas, United States|Virginia Commonwealth University, Richmond, Virginia, United States|Fred Hutchinson Cancer Research, Seattle, Washington, United States|Medical College of Wisconsin, Milwaukee, Wisconsin, United States","""Study Protocol and Statistical Analysis Plan"", https://ClinicalTrials.gov/ProvidedDocs/30/NCT02336230/Prot_SAP_000.pdf","https://ClinicalTrials.gov/show/NCT02336230"
73,"NCT04711200","LYell SYndrome MEsenchymal Stromal Cells Treatment","LYSYME","Not yet recruiting","No Results Available","Epidermal Necrolysis|Lyell Syndrome|Toxic Epidermal Necrolysis|Overlap Syndrome|Mesenchymal Stromal Cells|Adipose Derived Stromal Cells","Drug: Adipose derived stromal cells intravenously injected","Safety : Observation of at least one adverse effect|Efficacy : Rate of complete or almost complete reepithelialisation|Rate of observed and predicted death by the SCORTEN|Duration of hospitalisation according to our historical cohort related to BSA involved|Duration of hospitalisation according to our historical cohort related to onset of the disease|Duration of hospitalisation according to our historical cohort related to SCORTEN|Duration of each mucous membranes healing ie.(buccal, nasal, genital, eyes)|Rate of sepsis|Rate of intensive care transfer|Rate of sequelae|Th1/Th2 immune response in the peripheral blood of the patients|Evaluation of expression profile of Th1/Th2 associated chemokines and anti-inflammatory chemokines in the peripheral blood|Epidermal chimerism study on healed skin biopsy|Cutaneous re-epithelialization rate at D5, D10 and D15 post-infusion according to the percentage of cutaneous BSA re-epithelialized in comparison to maximal cutaneous detachable-detached BSA observed.","Assistance Publique - Hôpitaux de Paris","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 1|Phase 2","15","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","P150941J","September 2022","September 2025","September 2025","January 15, 2021",,"May 3, 2022",,,"https://ClinicalTrials.gov/show/NCT04711200"
74,"NCT04869397","Treatment of Respiratory Complications Associated With COVID-19 Using Umbilical Cord Mesenchymal Stromal Cells","ProTrans19+","Recruiting","No Results Available","Covid19","Biological: Allogeneic Wharton's jelly-MSCs (WJ-MSC)|Other: Placebo","Composite endpoint|Clinical status evaluation assessed by the 9-point ordinal scale|Survival|Time to clinical improvement assessed by the 9-point ordinal scale|Duration of hospitalization and ICU stay","McGill University Health Centre/Research Institute of the McGill University Health Centre","All","18 Years and older   (Adult, Older Adult)","Phase 2","48","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","2021-6954","June 14, 2021","June 30, 2022","July 30, 2022","May 3, 2021",,"June 15, 2021","McGill University Health Centre, Montreal, Quebec, Canada",,"https://ClinicalTrials.gov/show/NCT04869397"
75,"NCT00260338","Stem Cell Therapy for Vasculogenesis in Patients With Severe Myocardial Ischemia",,"Completed","No Results Available","Myocardial Ischemia|Coronary Heart Disease","Biological: stem cell","Improvement in myocardial perfusion measured by SPECT|Safety|Improvement in myocardial perfusion and function measured by PET and MR|Exercise time|Clinical angina status","Rigshospitalet, Denmark","All","30 Years to 80 Years   (Adult, Older Adult)","Phase 1|Phase 2","31","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Jens Kastrup","December 2005","July 2009","July 2009","December 1, 2005",,"May 31, 2013","Cardiovascular Lab. 2014, The Heart Centre, Rigshospitalet, Blegdamcvej 9, Copenhagen, Denmark",,"https://ClinicalTrials.gov/show/NCT00260338"
