"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
76,"NCT05224960","Human Umbilical Cord-derived Mesenchymal Stem Cells for Decompensated Cirrhosis (MSC-DLC-2)",,"Not yet recruiting","No Results Available","Decompensated Cirrhosis","Biological: UC-MSCs|Biological: Placebo(solution without UC-MSCs)","Change in Model for End-Stage Liver Disease (MELD) score from baseline to 24th week|Change in MELD score from baseline to 96 weeks|Incidence of each complication associated with decompensated cirrhosis|liver transplant-free survival|Incidence of liver failure|plasma albumin (ALB)|plasma prealbumin (PALB)|total bilirubin (TBIL)|serum cholinesterase (CHE)|prothrombin activity (PA)|Child-Turcotte-Pugh (CTP) score|EuroQol Group 5-Dimension Self-Report Questionnaire (EQ-5D)|ChronicLiver Disease Questionnaire (CLDQ)|Incidence of liver cancer|Incidence of Treatment-Emergent Adverse Events and Serious Adverse Events","Beijing 302 Hospital|Chinese PLA General Hospital|Shanghai Changzheng Hospital|LanZhou University|Renmin Hospital of Wuhan University|Jin Yin-tan Hospital|Hainan Hospital of Chinese PLA General Hospital|VCANBIO Cell & Gene Engineering Corporation, Ltd","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 2","240","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","MSC-DLC-2","April 1, 2022","December 31, 2023","December 31, 2025","February 4, 2022",,"February 4, 2022","The First Hospital of Lanzhou University, Lanzhou, Gansu, China|Hainan hospital of Chinese PLA General Hospital, Sanya, Hainan, China|Jin Yin-tan hospital, Wuhan, Hubei, China|Renmin Hospital of Wuhan University, Wuhan, Hubei, China|Shanghai Changzheng Hospital, Shanghai, Shanghai, China|Beijing 302 Hospital, Beijing, China",,"https://ClinicalTrials.gov/show/NCT05224960"
77,"NCT02963727","Use of Wharton Jelly Derived Mesenchymal Stem Cells for Knee Osteoarthrosis",,"Recruiting","No Results Available","Knee Osteoarthrosis","Biological: Wharton Jelly derived mesenchymal stem cell","Evaluation of the safety and tolerability of the intra articular injection|Assessment of the efficacy of intra-articular injection of WJMSC","Hanan Jafar|University of Jordan","All","42 Years to 75 Years   (Adult, Older Adult)","Phase 1","10","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","AlloKneeUJCTC","January 27, 2017","October 2021","December 2021","November 15, 2016",,"April 28, 2021","Cell Therapy Center, Amman, Jordan",,"https://ClinicalTrials.gov/show/NCT02963727"
78,"NCT05121870","Treatment With Human Umbilical Cord-derived Mesenchymal Stem Cells for Decompensated Cirrhosis",,"Recruiting","No Results Available","Decompensated Cirrhosis","Biological: UC-MSCs|Biological: Saline containing 1% Human serum albumin（solution without UC-MSCs）","Change in Model for End-Stage Liver Disease (MELD) score from baseline to 24th week|Change in MELD score from baseline to 48 weeks|Incidence of each complication associated with decompensated cirrhosis|liver transplant-free survival|Incidence of liver failure|plasma albumin (ALB)|total bilirubin (TBIL)|serum cholinesterase (CHE)|prothrombin activity (PA)|Child-Turcotte-Pugh (CTP) score|EuroQol Group 5-Dimension Self-Report Questionnaire (EQ-5D)|ChronicLiver Disease Questionnaire (CLDQ)|Incidence of liver cancer|Incidence of Treatment-Emergent Adverse Events and Serious Adverse Events","Beijing 302 Hospital|Shanghai Changzheng Hospital|LanZhou University|Renmin Hospital of Wuhan University|Chinese PLA General Hospital|VCANBIO Cell & Gene Engineering Corporation, Ltd","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 2","240","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","NCRC-ID202105","September 1, 2021","June 30, 2023","December 31, 2023","November 16, 2021",,"November 16, 2021","The First Hospital of Lanzhou University, Lanzhou, Gansu, China|Hainan hospital of Chinese PLA General Hospital, Sanya, Hainan, China|Renmin Hospital of Wuhan University, Wuhan, Hubei, China|Shanghai Changzheng Hospital, Shanghai, Shanghai, China|Beijing 302 Hospital, Beijing, China",,"https://ClinicalTrials.gov/show/NCT05121870"
79,"NCT04288102","Treatment With Human Umbilical Cord-derived Mesenchymal Stem Cells for Severe Corona Virus Disease 2019 (COVID-19)",,"Completed","No Results Available","Corona Virus Disease 2019(COVID-19)","Biological: UC-MSCs|Biological: Saline containing 1% Human serum albumin（solution without UC-MSCs）","Change in lesion proportion (%) of full lung volume from baseline to day 28.|Change in lesion proportion (%) of full lung volume from baseline to day 10 and 90|Change in consolidation lesion proportion (%) of full lung volume from baseline to day 10, 28 and 90.|Change in ground-glass lesion proportion (%) of full lung volume from baseline to day 10, 28 and 90.|Pulmonary fibrosis - related morphological features in CT scan at day 90 a. cord-like shadow b. honeycomb-like shadows c. interlobular septal thickening d. intralobular interstitial thickening e. pleural thickening|Lung densitometry: Change in total voxel 'weight' in lesion area voxel 'weight'=voxel density (in HU) × voxel volume (in voxel)|Lung densitometry: volumes histogram of lung density distribution (<-750, -750~-300, -300~50, >50) at day 10, 28 and 90.|Time to clinical improvement in 28 days.|Oxygenation index( PaO2/FiO2)|Duration of oxygen therapy(days)|Blood oxygen saturation|6-minute walk test|Maximum vital capacity (VCmax)|Diffusing Capacity (DLCO)|mMRC (Modified Medical Research Council) dyspnea scale|Changes of absolute lymphocyte counts and subsets from baseline to day 6, 10, 28 and 90.|Changes of cytokine/chemokine levels from baseline to day 6, 10, 28 and 90.|Adverse events|Serious adverse events|All-cause mortality","Beijing 302 Hospital|Huoshenshan Hospital|Maternal and Child Health Hospital of Hubei Province|The General Hospital of Central Theater Command|VCANBIO Cell & Gene Engineering Corporation, Ltd","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 2","100","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","2020-013-D","March 5, 2020","May 12, 2020","July 9, 2020","February 28, 2020",,"August 19, 2020","General Hospital of Central Theater Command, Wuhan, Hubei, China|Maternal and Child Hospital of Hubei Province, Wuhan, Hubei, China|Wuhan Huoshenshan Hospital, Wuhan, Hubei, China",,"https://ClinicalTrials.gov/show/NCT04288102"
80,"NCT04675359","Adipose-derived MSCs After Enzymatic Digestion vs. Mechanically Fragmented Fat Transfer in Knee Osteoarthritis Treatment",,"Not yet recruiting","No Results Available","Knee Osteoarthritis|Chondropathy","Procedure: Autologous adipose derived Mesenchymal Stromal Cells (MSC) injection into the knee joint","Changes in patients reported outcome measures - Knee Injury and Osteoarthritis Outcome Score (KOOS)|Changes in flexibility of the knee joint|Changes in X-ray imaging of the knee joint in a standing position (AP view)|Changes in MRI with T-2 Mapping of the knee cartilage","Medical University of Warsaw","All","18 Years and older   (Adult, Older Adult)","Phase 4","100","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","MSC","July 1, 2021","June 30, 2023","December 1, 2023","December 19, 2020",,"January 8, 2021",,,"https://ClinicalTrials.gov/show/NCT04675359"
81,"NCT01739777","Randomized Clinical Trial of Intravenous Infusion Umbilical Cord Mesenchymal Stem Cells on Cardiopathy","RIMECARD","Completed","No Results Available","Dilated Cardiomyopathy","Biological: ucMSC|Other: Controls","• Change in global left ventricular ejection fraction|• Change in functional capacity measured in O2 consumption|• Occurrence of major adverse cardiac event|• Change in high sensitivity C-reactive protein (hs CRP)|• Reduction in level of B-type natriuretic peptide (BNP)","Universidad de los Andes, Chile","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 1|Phase 2","30","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Outcomes Assessor)|Primary Purpose: Treatment","UANDES-C4C|CORFO-11IEI-9766","December 2012","June 2015","June 2015","December 3, 2012",,"June 4, 2015","Universidad de los Andes, Santiago de Chile, Chile",,"https://ClinicalTrials.gov/show/NCT01739777"
82,"NCT01175655","A Study to Evaluate the Potential of Mesenchymal Stromal Cells to Treat Obliterative Bronchiolitis After Lung Transplantation","MSC in OB","Completed","No Results Available","Bronchiolitis Obliterans|Lung Transplantation","Other: MSC","To establish the safety of infusions of MSC from related or unrelated HLA identical or HLA mismatched donors in the management of bronchiolitis obliterans syndrome after lung transplantation.|To document changes in lung function and 6 minute walk distance (6MWD) following infusion of MSC|To document survival post MSC infusion","The Prince Charles Hospital|Cell and Tissue Therapies Western Australia","All","Child, Adult, Older Adult","Phase 1","10","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","EC 28105","February 2010","July 2015","July 2016","August 5, 2010",,"April 26, 2022","TPCH, Brisbane, Queensland, Australia|RPH, Perth, Western Australia, Australia",,"https://ClinicalTrials.gov/show/NCT01175655"
83,"NCT02165904","Subarachnoid Administrations of Adults Autologous Mesenchymal Stromal Cells in SCI",,"Completed","Has Results","Spinal Cord Injury","Biological: Adult Autologous Mesenchymal Bone Marrow Cell","Efficacy-Sensivity Improvement Using the ASIA Score|Efficacy- Changes in Functional Independence Measure Scale|Efficacy-Change in Barthel Score|Efficacy-IANC-SCIFRS Scale|Efficacy-Changes in PENN Score.|Changes in ASHWORTH Score|Efficacy-Changes in EVA Score|Efficacy- Changes in Geffner Score|Efficacy- Changes in NBD Score|Efficacy-Changes in the Neurophysiological Parameters (SSEPs, Somatosensory Evoked Potentials)|Efficacy-Urodynammic in Terms of Detrusor Pressure|Efficacy-Urodynamic Studies Bladder Compliance|Efficacy-Urodynamic Studies Maximum Cystometric Capacity|Efficacy-modification of Magnetic Resonance Imaging (MRI)|Number of Adverse Events .|Efficacy- Expression of Neurotrophins in CSF (CerebroSpinal Fluid) Samples","Puerta de Hierro University Hospital","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 1","10","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CME-LEM2|2011-005684-24","May 2014","May 2016","May 2016","June 18, 2014","July 19, 2019","July 19, 2019","Hospital Puerta de Hierro, Majadahonda, Madrid, Spain",,"https://ClinicalTrials.gov/show/NCT02165904"
84,"NCT02235844","Allogeneic Human Umbilical Cord Mesenchymal Stem Cells for a Single Male Patient With Duchenne Muscular Dystrophy (DMD)",,"Completed","No Results Available","Duchenne's Muscular Dystrophy","Biological: Umbilical Cord Mesenchymal Stem Cells","Adverse Events|Change from baseline of weight|Change of muscle diameter (circumferential measurements) from baseline|Change from baseline of Pulmonary Maximum Expiratory Pressure|Change from baseline of Pulmonary Forced Vital Capacity|Maximum Change from baseline of Predicted Inspiratory Pressure %|Change from baseline of Predicted Maximum Expiratory Pressure %|Change from baseline of Predicted Forced Vital Capacity %","Allergy and Asthma Consultants, Wichita, Kansas|Aidan Foundation|Neil H. Riordan PhD","Male","28 Years to 31 Years   (Adult)","Phase 1","1","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","IND 16026 DMD Single Patient","September 2014","September 30, 2017","September 30, 2017","September 10, 2014",,"September 16, 2019","Asthma and Allergy Consultants, Wichita, Kansas, United States",,"https://ClinicalTrials.gov/show/NCT02235844"
85,"NCT05507762","Study of Human Umbilical Cord Mesenchymal Stem Cell in Patients With Cirrhosis Due to Hepatitis B (Compensation Stage)",,"Recruiting","No Results Available","Cirrhosis Due to Hepatitis B","Biological: UC-MSCs|Biological: Saline solution","FibroScan|IV-C|HA|LN|PC-III|Hepatic histopathologic examination|IgG|IgA|IgM|IgE|C3|C4|CD3|CD4|CD8|CD19|CD16+56|ALB|ALT|AST|TBIL|DBIL|HBV-DNA|Change of ultrasound examination of liver","Renmin Hospital of Wuhan University|VCANBIO Cell & Gene Engineering Corporation, Ltd|Wuhan Optics Valley Zhongyuan Pharmaceutical Co., Ltd., Hubei, China","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","20","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","RenminHJiangYingan","July 20, 2021","July 20, 2023","August 20, 2023","August 19, 2022",,"August 19, 2022","Renmin Hospital of Wuhan University, Wuhan, Hubei, China",,"https://ClinicalTrials.gov/show/NCT05507762"
86,"NCT04971161","Allogeneic ABCB5-positive Dermal Mesenchymal Stromal Cells for Treatment of CVU (Phase IIb)",,"Recruiting","No Results Available","Skin Ulcer Venous Stasis Chronic","Biological: allo-APZ2-CVU|Drug: Placebo","Complete wound closure at Week 18 already persisting for at least two weeks|Assessment of adverse event (AE) occurrence|Wound size change in percent at each post-baseline follow-up visit|Time to complete wound closure|Complete wound closures at each post-baseline follow-up visit|Duration of wound closure|Recurrence of the wound|Quality of wound healing (wound exudate) at each post-baseline follow-up visit|Quality of wound healing (granulation tissue together with epithelialization) at each post-baseline follow-up visit|Quality of wound healing (scar formation) at each post-baseline follow-up visit|Assessment of Quality of Life using the Wound-Quality of Life Questionnaire at V8, V11, V14|Pain assessment as per numerical rating scale on each post-baseline efficacy follow-up visit|Physical examination and vital signs at V14","RHEACELL GmbH & Co. KG|FGK Clinical Research GmbH|Ticeba GmbH","All","18 Years and older   (Adult, Older Adult)","Phase 2","200","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","allo-APZ2-CVU-IIb","August 18, 2021","August 2023","August 2023","July 21, 2021",,"September 21, 2022","Universitätsklinikum Augsburg, Klinik für Dermatologie und Allergologie, Campus Süd, Augsburg, Germany|Fachklinik Bad Bentheim, Dermatologische Ambulanz, Bad Bentheim, Germany|Franziskus-Krankenhaus Berlin, Klinik für Innere Medizin, Angiologie und Diabetologie, Berlin, Germany|Helios Klinikum Berlin-Buch, Klinik für Plastische und Ästhetische Chirurgie, Berlin, Germany|Helios Klinikum Emil von Behring, Klinik für Plastische und Ästhetische Chirurgie, Berlin, Germany|Hautarztpraxis Dr. Niesmann & Dr. Othlinghaus, Hautzentrum im Jahrhunderthaus, Bochum, Germany|Katholisches Klinikum Bochum gGmbH, Venenzentrum der Kliniken für Dermatologie und Gefäßchirurgie der Ruhr-Universität Bochum, Bochum, Germany|Hautärzte Braunschweig am Altstadtmarkt, Hautärztliche Gemeinschaftspraxis, Braunschweig, Germany|Klinikum Bremerhaven Reinkenheide gGmbH, Klinik für Dermatologie, Allergologie und Phlebologie, Wundzentrum, Bremerhaven, Germany|Klinische Forschung Dresden GmbH, Dresden, Germany|Universitätsklinikum ""Carl Gustav Carus"" der Technischen Universität Dresden, Medizinische Klinik und Poliklinik III Angiologie und Gefäßzentrum, Dresden, Germany|Universitätsklinikum Düsseldorf, Heinrich-Heine-Universität Düsseldorf, Klinik für Dermatologie, Düsseldorf, Germany|Universitätsklinikum Erlangen, Hautklinik - Wundzentrum Dermatologie, Erlangen, Germany|Universitätsklinikum Essen, Klinik und Poliklinik für Dermatologie, Venerologie und Allergologie, Essen, Germany|Universitätsklinikum Freiburg, Klinik für Dermatologie und Venerologie, Freiburg, Germany|Marienhospital Gelsenkirchen GmbH, Klinik für Chirurgie (Allgemein-, Viszeral- und Endokrine Chirurgie, Thorax-, Gefäß- und Endovaskuläre Chirurgie und Kinderchirurgie), Gelsenkirchen, Germany|SRH Wald-Klinikum Gera GmbH, Zentrum für Klinische Studien, Gera, Germany|Praxis Dr. med. Abdou Zarzour, Halle, Germany|Universitätsklinikum Hamburg- Eppendorf, Institut für Versorgungsforschung in der Dermatologie und bei Pflegeberufen (IVDP), Hamburg, Germany|MVZ Prof. Dr. Ockenfels, Haut und Allergie-Praxisklinik GmbH, Hanau, Germany|SRH Klinikum Karlsbad- Langensteinbach GmbH, Interdisziplinäres Gefäßzentrum Innere Medizin, Karlsbad, Germany|Medizinisches Versorgungszentrum DermaKiel GmbH, Kiel, Germany|Helios Klinikum Krefeld, Klinik für Dermatologie und Venerologie, Krefeld, Germany|Hautarztpraxis Langenau, Studienzentrum, Langenau, Germany|Universitätsklinikum Leipzig AöR, Klinik und Poliklinik für Dermatologie, Venerologie und Allergologie, Leipzig, Germany|Studienambulanz Dr. Schubert Leipzig, Leipzig, Germany|Diabetologikum Ludwigshafen, die Praxis am Ludwigsplatz, Ludwigshafen, Germany|Beldio Research GmbH, Memmingen, Germany|Klinikum der Ludwig-Maximilians-Universität München, Klinik und Poliklinik für Dermatologie und Allergologie, München, Germany|Dermazentrum München, Standort Neuhausen, Studienzentrum, München, Germany|Universitätsklinikum Münster, Klinik für Hautkrankheiten, Allgemeine Dermatologie und Venerologie, Münster, Germany|Klinikum Nürnberg Nord, Klinik für Dermatologie, Nürnberg, Germany|Hautarztpraxis Prof. Dr. med. Khusru Asadullah, Potsdam, Germany|Caritas-Krankenhaus St. Josef, Klinik für Plastische und Ästhetische, Hand- und Wiederherstellungschirurgie, Regensburg, Germany|Universitätsmedizin Rostock, Klinik und Poliklinik für Dermatologie und Venerologie, Rostock, Germany|Helios Kliniken Schwerin, Plastische, Rekonstruktive und Ästhetische Chirurgie, Schwerin, Germany|Hautärztliche Gemeinschaftspraxis Dr. Leitz und Kollegen, Stuttgart, Germany|Universitätsklinikum Tübingen, Universitäts-Hautklinik Tübingen, Tübingen, Germany|Helios Universitätsklinikum Wuppertal, Zentrums für Dermatologie, Allergologie und Dermatochirurgie, Wuppertal, Germany|Universitätsklinikum Würzburg, Klinik und Poliklinik für Dermatologie, Venerologie und Allergologie, Würzburg, Germany",,"https://ClinicalTrials.gov/show/NCT04971161"
