,location,lat,lon
1480,"Università Cattolica del Sacro Cuore, Rome, Italy",41.8933203,12.4829321
1481,"Universitätsklinikum ""Carl Gustav Carus"" der Technischen Universität Dresden, Medizinische Klinik und Poliklinik III Angiologie und Gefäßzentrum, Dresden, Germany",51.0493286,13.7381437
1482,"Universitätsklinikum Augsburg, Klinik für Dermatologie und Allergologie, Campus Süd, Augsburg, Germany",48.3668041,10.8986971
1483,"Universitätsklinikum Düsseldorf, Heinrich-Heine-Universität Düsseldorf, Klinik für Dermatologie, Düsseldorf, Germany",51.1638175,10.4478313
1484,"Universitätsklinikum Erlangen, Hautklinik - Wundzentrum Dermatologie, Erlangen, Germany",49.5928616,11.0056
1485,"Universitätsklinikum Erlangen, Hautklinik, Erlangen, Germany",49.5928616,11.0056
1486,"Universitätsklinikum Essen, Klinik und Poliklinik für Dermatologie, Venerologie und Allergologie, Essen, Germany",51.4582235,7.0158171
1487,"Universitätsklinikum Frankfurt, Department of Trauma, Hand and Reconstructive Surgery, Frankfurt, Germany",50.1106444,8.6820917
1488,"Universitätsklinikum Freiburg, Klinik für Dermatologie und Venerologie, Freiburg, Germany",47.9960901,7.8494005
1489,"Universitätsklinikum Freiburg, Klinik für Orthopädie und Unfallchirurgie, Freiburg, Germany",47.9960901,7.8494005
1490,"Universitätsklinikum Hamburg- Eppendorf, Institut für Versorgungsforschung in der Dermatologie und bei Pflegeberufen (IVDP), Hamburg, Germany",53.550341,10.000654
1491,"Universitätsklinikum Leipzig AöR, Klinik und Poliklinik für Dermatologie, Venerologie und Allergologie, Leipzig, Germany",51.3406321,12.3747329
1492,"Universitätsklinikum München, Munich, Germany",48.1371079,11.5753822
1493,"Universitätsklinikum Münster, Klinik für Hautkrankheiten, Allgemeine Dermatologie und Venerologie, Münster, Germany",51.1638175,10.4478313
1494,"Universitätsklinikum Tübingen, Universitäts-Hautklinik Tübingen, Tübingen, Germany",52.2025617,7.9885332
1495,"Universitätsklinikum Ulm, Klinik für Dermatologie und Allergologie, Ulm, Germany",48.3974003,9.9934336
1496,"Universitätsklinikum Würzburg, Klinik und Poliklinik für Dermatologie, Venerologie und Allergologie, Würzburg, Germany",51.1638175,10.4478313
1497,"Universitätsmedizin Greifswald; Klinik und Poliklinik für Hautkrankheiten, Greifswald, Germany",54.095791,13.3815238
1498,"Universitätsmedizin Rostock, Klinik und Poliklinik für Dermatologie und Venerologie, Rostock, Germany",54.0924445,12.1286127
1499,"Uniwersyteckie Centrum Kliniczne, KliniczneCentrum Kardiologii, Gdansk, Poland",54.3706858,18.61298210330077
1500,"Unlimited Research, San Antonio, Texas, United States",29.4246002,-98.4951405
1501,"Uppsala University Hospital, Uppsala, Sweden",59.8586126,17.6387436
1502,"Upstate Pharmaceutical Research, Greenville, South Carolina, United States",34.851354,-82.3984882
1503,"Ural Center of Modern Nanotechnologies, Institute of Natural Sciences, Ural Federal University, Yekaterinburg, Sverdlovsk Oblast, Russian Federation",56.8433669,60.6453838
1504,"Ural Institute of Cardiology, Yekaterinburg, Sverdlovsk Oblast, Russian Federation",56.839104,60.60825
1505,"VA Healthcare System, San Francisco, San Francisco, California, United States",37.762725700000004,-122.45825681806235
1506,"VUMC, Amsterdam, Netherlands",52.334632,4.8599107386474145
1507,"Valden Medical, Honolulu, Hawaii, United States",21.304547,-157.855676
1508,"Vanderbilt University Medical Center, Nashville, Tennessee, United States",36.14092375,-86.80163418092431
1509,"Vanderbuilt University Medical Center Diagnostic Laboratory, Nashville, Tennessee, United States",36.1622767,-86.7742984
1510,"Venenzentrum der Dermatologischen und Gefäßchirurgischen Kliniken, Kliniken der Ruhr-Universität Bochum im St. Maria Hilf Krankenhaus, Bochum, Germany",51.4818111,7.2196635
1511,"Venture Research Institute, Miami, Florida, United States",25.7741728,-80.19362
1512,"Vermont Lung Center, University of Vermont, Burlington, Vermont, United States",44.4737365,-73.19414679705882
1513,"Veteran's Administration Medical Center (does not require vet status), Long Beach, California, United States",33.7690164,-118.191604
1514,"Vinmec International Hospital Times City, Hà Nội, Hanoi, Vietnam",21.0294498,105.8544441
1515,"Vinmec Research Institute of Stem Cell and Gene Technology, Hanoi, Vietnam",21.0294498,105.8544441
1516,"Virgen del Rocio University Hospital, av. Manuel Siurot s/n, Sevilla, Spain",37.3680642,-5.9853438
1517,"Virgen del Rocío University Hospital, Seville, Spain",37.3886303,-5.9953403
1518,"Virginia Commonwealth University, Richmond, Virginia, United States",37.546124649999996,-77.45406089907547
1519,"Virginia Commonwealth/Massey Cancer Center, Richmond, Virginia, United States",37.5385087,-77.43428
1520,"Virginia Spine Research Institute, Inc., Richmond, Virginia, United States",37.5905083,-77.5313666
1521,"Virginia iSpine Physicians, Richmond, Virginia, United States",37.5385087,-77.43428
1522,"Vista Health Research, Miami, Florida, United States",25.7741728,-80.19362
1523,"Waikato Hospital, Hamilton, New Zealand",-37.805371550000004,175.28295759033938
1524,"Wake Forest Baptist Medical Center, Winston-Salem, North Carolina, United States",36.08983775,-80.26771223216093
1525,"Wake Forest Univeristy School of Medicine, Winston-Salem, North Carolina, United States",36.0998131,-80.2440518
1526,"Wake Forest University School of Medicine, Winston-Salem, North Carolina, United States",36.0998131,-80.2440518
1527,"Wake Forest University, Winston-Salem, North Carolina, United States",36.134335,-80.2781152
1528,"Walnut Creek, California, United States",37.9020731,-122.0618702
1529,"Wasatch Clinical Research, Salt Lake City, Utah, United States",40.7596198,-111.8867975
1530,"Washington Adventist, Takoma Park, Maryland, United States",38.986177749999996,-77.00002305629916
1531,"Washington Center for Pain Management, Edmonds, Washington, United States",47.8105738,-122.3774952
1532,"Washington Hospital Center, Washington, District of Columbia, United States",38.9287492,-77.01476928297282
1533,"Washington University School of Medicine, Saint Louis, Missouri, United States",38.636071099999995,-90.25886733971313
1534,"Washington University, Saint Louis, Missouri, United States",38.634807,-90.258941
1535,"Weill Cornell Medical College, New York, New York, United States",40.7647523,-73.9549121
1536,"West Coast Clinical Trials (WCCT), Cypress, California, United States",33.8248235,-118.0399368
1537,"West Houston Clinical Research Services, Houston, Texas, United States",29.7589382,-95.3676974
1538,"West Tennessee Research Institute, Jackson, Tennessee, United States",35.6144446,-88.8177418
1539,"Western Galilee Hospital, Nahariya, Israel",33.01697675,35.101840391055575
1540,"Western Pennsylvania Cancer Institute, Pittsburgh, Pennsylvania, United States",40.3693889,-80.6243098
1541,"Western Pennsylvania Hospital, Pittsburgh, Pennsylvania, United States",40.4612409,-79.94609007817003
1542,"Western States Clinical Research, Wheat Ridge, Colorado, United States",39.766098,-105.0772063
1543,"Westmead Hospital, Westmead, New South Wales, Australia",-33.8023373,150.9874192670545
1544,"Wilhelmina Childrens Hostpital/University Medical Center Utrecht, Utrecht, Netherlands",52.080985600000005,5.12768396945229
1545,"William Beaumont Hospital, Royal Oak, Michigan, United States",42.515043899999995,-83.19410267979237
1546,"Winship Cancer Institute of Emory University, Atlanta, Georgia, United States",33.7489924,-84.3902644
1547,"Wonju Severance Christian Hospital, Wonju, Korea, Republic of",55.8215537,49.132971
1548,"Wonju Severance Christian Hospital, Wŏnju, Korea, Republic of",55.8215537,49.132971
1549,"Wuhan Huoshenshan Hospital, Wuhan, Hubei, China",30.5951051,114.2999353
1550,"Xiangya Hospital Central South University, Changsha, Hunan, China",28.1450774,113.2384362
1551,"Xuanwu Hospital Capital Medical University, Beijing, Beijing, China",39.906217,116.3912757
1552,"Yale New Haven Hospital, New Haven, Connecticut, United States",41.3046035,-72.93559409819855
1553,"Yan'an Hospital of Kunming City, Kunming, China",24.8843019,102.8324209
1554,"Yantai Yuhuangding Hospital, Yantai, Shandong, China",37.5354004,121.3835314
1555,"Yeungnam University Hospital, Daegu, Korea, Republic of",55.8215537,49.132971
1556,"Yongin Severance Hospital, Gyeonggi-do, Korea, Republic of",37.235122849999996,127.00921616567815
1557,"Yongin Severance Hospital, Yongin, Korea, Republic of",55.8215537,49.132971
1558,"Yonsei Cardiovascular Center and Cardiovascular Research Institute, Yonsei University College of Medicine, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1559,"Yonsei University College of Medicine, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1560,"Yonsei University Health System, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1561,"Yonsei University Wonju College of Medicine, Wonju Christian Hospital, Wonju, Gangwon-do, Korea, Republic of",38.23048985,127.02628719955361
1562,"Yunfei Chen, Tianjin, Tianjin, China",39.0856735,117.1951073
1563,"Z Urology, Coral Springs, Florida, United States",26.271192,-80.2706044
1564,"Zhongnan Hospital of Wuhan University, Wuhan, Hubei, China",30.55630945,114.34764080085492
1565,"Zhongshan Ophthalmic Center, Guangzhou, Guangdong, China",23.1301964,113.2592945
1566,"Zhujiang Hospital, Southern Medical University, Guangzhou, Guangdong, China",23.1901971,113.32967686736323
1567,"Ziv Medical Center - Heart Institute, Safed, Israel",32.9646301,35.502451
1568,"Zuckerberg San Francisco General Hospital and Trauma Center, San Francisco, California, United States",37.7790262,-122.419906
1569,nan,0,0
1570,"nantes University Hospital, Nantes, France",47.2186371,-1.5541362
1571,"pro scientia med im Mare Klinikum, Department Klinische Forschung und Entwicklung, Kronshagen, Germany",54.3316362,10.0850663
1572,"pro scientia med im Mare Klinikum; Department Klinische Forschung und Entwicklung, Kiel, Germany",54.3227085,10.135555
1573,"the Belarusian Medical Academy of Postgraduate Education, Minsk, Belarus",53.9024716,27.5618225
1574,"the southwest Hospital, Chongqing, Chongqing, China",29.5647398,106.5478767
1575,"Ｉｎstitute of Biomedical Research and Innovation, Kobe, Hyogo Pref., Japan",34.9074897,134.8541822
